City,Metro Area,State,Year,Labor Force,Employment,Unemployment,Unemployment Rate
Jonesboro,AR Metropolitan Statistical Area,Arkansas,1993,48941,46047,2894,5.9
Jonesboro,AR Metropolitan Statistical Area,Arkansas,1994,50024,47800,2224,4.4
Jonesboro,AR Metropolitan Statistical Area,Arkansas,1995,51899,49783,2116,4.1
Jonesboro,AR Metropolitan Statistical Area,Arkansas,1996,52369,50011,2358,4.5
Jonesboro,AR Metropolitan Statistical Area,Arkansas,1997,52288,50011,2277,4.4
Jonesboro,AR Metropolitan Statistical Area,Arkansas,1998,52956,50618,2338,4.4
Jonesboro,AR Metropolitan Statistical Area,Arkansas,1999,54021,51962,2059,3.8
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2000,54247,52033,2214,4.1
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2001,53428,50725,2703,5.1
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2002,54102,51082,3020,5.6
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2003,54519,51349,3170,5.8
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2004,55506,52431,3075,5.5
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2005,56057,53160,2897,5.2
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2006,56411,53459,2952,5.2
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2007,56145,53045,3100,5.5
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2008,56642,53747,2895,5.1
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2009,57081,52932,4149,7.3
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2010,58473,54104,4369,7.5
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2011,59718,55295,4423,7.4
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2012,59698,55580,4118,6.9
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2013,59826,55813,4013,6.7
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2014,60039,56699,3340,5.6
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2015,61318,58524,2794,4.6
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2016,62423,60288,2135,3.4
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2017,63835,61788,2047,3.2
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2018,64250,62233,2017,3.1
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2019,65642,63767,1875,2.9
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2020,65304,61745,3559,5.4
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2021,65551,63339,2212,3.4
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2022,66885,65035,1850,2.8
Jonesboro,AR Metropolitan Statistical Area,Arkansas,2023,67309,65403,1906,2.8
Joplin,MO Metropolitan Statistical Area,Missouri,1990,67842,63850,3992,5.9
Joplin,MO Metropolitan Statistical Area,Missouri,1991,69188,65107,4081,5.9
Joplin,MO Metropolitan Statistical Area,Missouri,1992,71421,67122,4299,6.0
Joplin,MO Metropolitan Statistical Area,Missouri,1993,73188,68840,4348,5.9
Joplin,MO Metropolitan Statistical Area,Missouri,1994,74760,70953,3807,5.1
Joplin,MO Metropolitan Statistical Area,Missouri,1995,77426,73880,3546,4.6
Joplin,MO Metropolitan Statistical Area,Missouri,1996,79880,76339,3541,4.4
Joplin,MO Metropolitan Statistical Area,Missouri,1997,85079,81758,3321,3.9
Joplin,MO Metropolitan Statistical Area,Missouri,1998,85386,82071,3315,3.9
Joplin,MO Metropolitan Statistical Area,Missouri,1999,84913,82367,2546,3.0
Joplin,MO Metropolitan Statistical Area,Missouri,2000,81796,78971,2825,3.5
Joplin,MO Metropolitan Statistical Area,Missouri,2001,81554,77886,3668,4.5
Joplin,MO Metropolitan Statistical Area,Missouri,2002,80471,76136,4335,5.4
Joplin,MO Metropolitan Statistical Area,Missouri,2003,82165,77586,4579,5.6
Joplin,MO Metropolitan Statistical Area,Missouri,2004,82281,77835,4446,5.4
Joplin,MO Metropolitan Statistical Area,Missouri,2005,82356,78298,4058,4.9
Joplin,MO Metropolitan Statistical Area,Missouri,2006,84004,80338,3666,4.4
Joplin,MO Metropolitan Statistical Area,Missouri,2007,85083,81202,3881,4.6
Joplin,MO Metropolitan Statistical Area,Missouri,2008,85344,80753,4591,5.4
Joplin,MO Metropolitan Statistical Area,Missouri,2009,85998,79176,6822,7.9
Joplin,MO Metropolitan Statistical Area,Missouri,2010,87408,79913,7495,8.6
Joplin,MO Metropolitan Statistical Area,Missouri,2011,87383,80513,6870,7.9
Joplin,MO Metropolitan Statistical Area,Missouri,2012,87019,81639,5380,6.2
Joplin,MO Metropolitan Statistical Area,Missouri,2013,86653,81494,5159,6.0
Joplin,MO Metropolitan Statistical Area,Missouri,2014,85861,81268,4593,5.3
Joplin,MO Metropolitan Statistical Area,Missouri,2015,85969,82132,3837,4.5
Joplin,MO Metropolitan Statistical Area,Missouri,2016,85853,82237,3616,4.2
Joplin,MO Metropolitan Statistical Area,Missouri,2017,84044,81148,2896,3.4
Joplin,MO Metropolitan Statistical Area,Missouri,2018,83491,81087,2404,2.9
Joplin,MO Metropolitan Statistical Area,Missouri,2019,84014,81450,2564,3.1
